Florida District Number,English Language Arts Achievement,English Language Arts Learning Gains,English Language Arts Learning Gains of the Lowest 25%,Mathematics Learning Gains,Mathematics Learning Gains of the Lowest 25%,Science Achievement,Grade 2022,Grade 2019,Grade 2018,Grade 2017,Grade 2016,Charter School,Title I,School Type,Percent of Minority Students,Percent of Economically Disadvantaged Students,Mathematics Achievement
7.0,70.0,57.0,44.0,68.0,59.0,73.0,5,5,5,5,5,0,0,4,23.8,22.3,81.0
7.0,26.0,49.0,64.0,58.0,86.0,31.0,3,3,3,2,3,0,1,1,93.1,100.0,36.0
7.0,52.0,55.0,40.0,59.0,41.0,42.0,3,4,3,3,3,0,1,1,58.2,95.89999999999998,56.0
7.0,27.0,34.0,30.0,41.0,39.0,29.0,2,4,2,3,3,0,1,2,54.4,100.0,31.0
7.0,27.0,55.0,68.0,75.0,88.0,27.0,4,3,3,3,1,0,1,1,97.0,100.0,44.0
7.0,65.0,73.0,50.0,73.0,44.0,68.0,5,3,5,5,5,0,0,1,49.8,60.6,67.0
7.0,49.0,62.0,62.0,56.0,46.0,52.0,4,3,3,2,2,0,1,1,53.5,100.0,60.0
7.0,45.0,47.0,53.0,36.0,22.0,34.0,2,3,3,3,3,0,1,1,61.2,100.0,31.0
7.0,48.0,50.0,37.0,49.0,45.0,55.0,4,4,4,4,3,0,0,3,47.3,47.8,39.0
7.0,53.0,58.0,54.0,64.0,50.0,43.0,3,3,4,3,3,0,1,1,41.3,73.1,48.0
7.0,54.0,62.0,57.0,61.0,32.0,61.0,4,4,3,3,3,0,1,1,48.6,98.9,62.0
7.0,34.0,36.0,30.0,39.0,39.0,33.0,3,3,3,3,3,0,1,2,62.6,100.0,37.0
7.0,69.0,69.0,53.0,74.0,54.0,71.0,5,5,4,4,4,0,0,1,24.1,31.3,78.0
7.0,61.0,55.0,49.0,60.0,41.0,54.0,4,5,5,4,5,0,0,1,39.0,44.1,68.0
7.0,79.0,80.0,65.0,83.0,75.0,87.0,5,5,5,4,4,0,0,1,29.1,37.5,89.0
7.0,68.0,54.0,51.0,63.0,56.0,84.0,5,5,5,5,5,0,0,3,25.0,21.6,72.0
7.0,47.0,45.0,35.0,58.0,49.0,51.0,4,3,4,3,4,0,0,2,32.6,50.0,54.0
7.0,68.0,65.0,54.0,66.0,47.0,67.0,5,5,4,4,4,0,0,1,17.7,26.9,79.0
7.0,84.0,74.0,67.0,80.0,77.0,86.0,5,5,5,5,5,0,0,1,25.9,16.400000000000006,92.0
7.0,83.0,72.0,53.0,79.0,65.0,76.0,5,5,5,5,5,0,0,1,22.9,18.4,84.0
7.0,52.0,41.0,32.0,50.0,44.0,53.0,3,5,5,4,4,0,0,2,27.3,32.1,59.0
7.0,73.0,72.0,54.0,64.0,52.0,75.0,5,5,5,5,5,0,0,1,30.1,28.499999999999996,82.0
7.0,50.0,66.0,53.0,66.0,52.0,53.0,4,3,3,3,3,0,1,1,63.8,100.0,56.0
7.0,53.0,57.0,43.0,57.0,66.0,85.0,5,3,5,5,5,0,0,3,30.5,37.8,52.0
7.0,39.0,53.0,53.0,63.0,44.0,57.0,3,3,2,3,3,0,1,1,66.7,100.0,50.0
7.0,39.0,43.0,33.0,48.0,45.0,38.0,3,3,3,3,3,0,1,2,58.7,99.4,44.0
7.0,38.0,45.0,39.0,41.0,41.0,46.0,3,3,4,3,3,0,1,3,58.1,87.1,30.0
7.0,56.0,64.0,52.0,70.0,50.0,54.0,4,3,3,4,3,0,0,1,47.0,91.2,67.0
7.0,45.0,64.0,53.0,55.0,44.0,59.0,3,3,1,3,3,0,1,1,74.6,100.0,45.0
7.0,65.0,67.0,44.0,69.0,48.0,66.0,4,4,4,4,3,0,0,1,57.7,89.5,68.0
7.0,63.0,62.0,43.0,69.0,45.0,65.0,4,5,5,5,4,0,0,1,34.0,41.69999999999999,67.0
7.0,43.0,40.0,32.0,51.0,58.0,45.0,3,4,4,3,4,0,0,2,46.2,49.3,48.0
7.0,49.0,57.0,55.0,63.0,53.0,47.0,4,3,4,4,3,0,1,1,53.0,96.3,59.0
7.0,63.0,56.0,39.0,62.0,50.0,64.0,4,5,5,5,5,0,0,4,55.4,39.1,61.0
7.0,57.0,54.0,45.0,60.0,58.0,62.0,5,4,4,4,4,0,0,3,43.3,36.7,50.0
7.0,59.0,56.0,46.0,62.0,77.0,35.0,4,4,3,3,3,0,1,1,33.9,81.89999999999998,66.0
7.0,32.0,56.0,52.0,68.0,70.0,40.0,3,2,2,2,3,0,1,1,84.9,100.0,44.0
7.0,55.0,57.0,51.0,63.0,45.0,46.0,4,4,3,3,3,0,1,1,37.1,89.8,63.0
7.0,46.0,45.0,36.0,50.0,44.0,56.0,4,3,3,3,3,0,0,3,21.7,31.8,44.0
7.0,51.0,43.0,29.0,51.0,47.0,53.0,3,4,4,3,3,0,0,2,36.1,44.4,55.0
7.0,29.0,39.0,34.0,49.0,34.0,35.0,2,3,3,3,3,0,1,1,57.7,100.0,39.0
7.0,62.0,64.0,48.0,78.0,65.0,58.0,5,5,3,4,4,0,0,1,33.1,39.5,72.0
7.0,32.0,43.0,36.0,59.0,65.0,29.0,3,3,2,3,2,0,1,2,76.8,100.0,35.0
7.0,38.0,52.0,50.0,68.0,55.0,39.0,3,3,3,3,3,0,1,1,78.2,100.0,50.0
7.0,45.0,62.0,71.0,57.0,47.0,42.0,4,4,4,4,3,0,1,1,53.6,100.0,53.0
7.0,62.0,69.0,51.0,68.0,41.0,72.0,4,4,4,5,4,0,1,1,36.1,75.4,67.0
7.0,38.0,56.0,54.0,56.0,56.0,40.0,3,3,3,3,3,0,1,1,59.0,100.0,49.0
7.0,68.0,79.0,69.0,85.0,63.0,84.0,5,4,5,5,4,0,0,1,25.3,42.19999999999999,75.0
7.0,40.0,57.0,65.0,62.0,74.0,55.0,4,3,3,4,3,0,1,1,69.8,100.0,53.0
7.0,54.0,52.0,40.0,39.0,34.0,66.0,4,4,4,4,4,0,0,3,35.4,40.5,39.0
7.0,59.0,47.0,30.0,59.0,54.0,62.0,4,3,4,4,3,0,0,2,43.0,48.69999999999999,64.0
7.0,33.0,56.0,55.0,57.0,45.0,28.0,3,3,2,3,3,0,1,1,73.1,100.0,36.0
7.0,27.0,31.0,25.0,33.0,38.0,24.0,1,3,3,3,3,0,1,2,59.1,100.0,29.0
7.0,63.0,51.0,31.0,60.0,44.0,59.0,4,5,5,5,5,0,0,2,56.0,41.099999999999994,69.0
7.0,91.0,77.0,76.0,76.0,71.0,79.0,5,5,5,5,5,0,0,1,23.8,25.6,94.0
7.0,73.0,61.0,53.0,50.0,52.0,78.0,5,5,5,4,5,0,0,3,24.5,22.1,57.0
7.0,56.0,68.0,75.0,48.0,35.0,57.0,4,3,3,3,3,0,1,1,51.8,100.0,52.0
7.0,52.0,62.0,54.0,65.0,60.0,48.0,4,3,3,3,3,0,1,1,44.1,100.0,64.0
7.0,30.0,53.0,50.0,33.0,8.0,21.0,2,3,3,3,3,0,1,1,77.8,100.0,39.0
7.0,66.0,58.0,52.0,48.0,50.0,82.0,5,5,5,5,4,0,0,3,28.9,18.6,56.0
7.0,57.0,62.0,36.0,71.0,64.0,48.0,4,3,5,3,3,0,1,1,45.0,98.1,69.0
7.0,83.0,72.0,64.0,79.0,82.0,86.0,5,5,5,5,5,0,0,1,22.8,20.599999999999994,87.0
7.0,65.0,66.0,49.0,85.0,76.0,73.0,5,5,5,5,5,0,0,1,25.8,39.80000000000001,82.0
7.0,68.0,62.0,56.0,63.0,49.0,70.0,5,4,3,5,5,0,0,1,28.2,37.1,76.0
7.0,74.0,76.0,71.0,82.0,70.0,83.0,5,5,4,4,4,0,0,1,25.8,30.5,83.0
7.0,45.0,55.0,69.0,84.0,88.0,77.0,5,2,3,3,3,0,1,1,87.1,100.0,57.0
7.0,87.0,73.0,74.0,75.0,69.0,83.0,5,5,5,5,5,0,0,2,15.9,12.5,90.0
7.0,64.0,57.0,33.0,45.0,41.0,63.0,4,5,5,4,4,0,0,4,41.3,32.5,45.0
7.0,66.0,53.0,34.0,60.0,44.0,50.0,4,5,5,5,4,1,0,4,18.9,25.7,68.0
7.0,47.0,49.0,41.0,53.0,48.0,45.0,3,3,4,3,4,1,0,4,46.3,43.3,43.0
7.0,62.0,57.0,47.0,64.0,49.0,45.0,5,5,5,5,5,1,0,4,34.1,27.2,62.0
7.0,63.0,54.0,46.0,54.0,46.0,55.0,4,5,5,5,5,1,0,4,36.2,29.7,68.0
7.0,70.0,59.0,49.0,56.0,48.0,59.0,5,5,5,5,5,1,0,4,19.5,22.7,70.0
7.0,54.0,50.0,37.0,60.0,48.0,48.0,4,4,4,4,4,1,0,4,41.4,46.0,56.0
7.0,80.0,70.0,60.0,70.0,66.0,70.0,5,5,5,4,5,1,0,4,25.7,31.9,86.0
7.0,54.0,54.0,46.0,50.0,44.0,52.0,3,3,4,4,5,1,0,4,44.8,45.7,53.0
7.0,60.0,55.0,29.0,60.0,62.0,49.0,4,5,5,5,5,1,0,4,27.6,32.6,57.0
7.0,68.0,56.0,33.0,58.0,38.0,55.0,5,5,5,5,5,1,0,4,18.4,27.1,67.0
7.0,62.0,63.0,39.0,58.0,45.0,64.0,4,5,5,3,5,1,0,4,31.0,31.9,65.0
7.0,55.0,49.0,39.0,48.0,43.0,45.0,3,4,2,3,3,1,0,4,43.3,42.19999999999999,57.0
1.0,54.0,53.0,47.0,40.0,46.0,64.0,4,4,4,3,3,0,0,3,54.3,66.5,33.0
1.0,71.0,55.0,39.0,57.0,53.0,66.0,5,5,5,5,5,0,0,2,53.6,45.30000000000001,68.0
1.0,35.0,41.0,35.0,42.0,50.0,29.0,3,3,3,3,3,0,1,2,69.4,100.0,29.0
1.0,45.0,61.0,58.0,62.0,45.0,46.0,3,4,3,4,3,0,1,1,55.6,100.0,52.0
1.0,72.0,77.0,65.0,84.0,79.0,68.0,5,5,4,5,4,0,1,1,47.7,81.69999999999999,83.0
1.0,44.0,49.0,47.0,59.0,43.0,44.0,3,3,3,3,2,0,1,1,53.1,100.0,47.0
1.0,26.0,44.0,21.0,54.0,57.0,29.0,2,2,3,2,2,0,1,1,76.3,100.0,28.0
1.0,28.0,45.0,38.0,69.0,63.0,25.0,3,2,3,3,3,0,1,1,75.7,100.0,50.0
1.0,33.0,49.0,49.0,58.0,50.0,23.0,3,2,2,3,3,0,1,1,67.7,100.0,38.0
1.0,43.0,57.0,53.0,62.0,51.0,49.0,3,4,3,3,3,0,1,1,67.1,100.0,50.0
1.0,48.0,57.0,54.0,52.0,40.0,40.0,3,3,3,3,3,0,1,1,58.6,92.30000000000001,51.0
1.0,37.0,57.0,41.0,51.0,45.0,36.0,3,3,3,3,3,0,1,1,77.6,100.0,33.0
1.0,43.0,54.0,53.0,66.0,46.0,60.0,4,4,3,4,3,0,1,1,58.4,100.0,60.0
1.0,86.0,76.0,64.0,84.0,73.0,89.0,5,5,5,5,5,0,0,1,54.7,40.69999999999999,83.0
1.0,58.0,49.0,40.0,54.0,47.0,51.0,4,4,4,4,4,0,1,4,65.2,75.9,58.0
1.0,44.0,45.0,40.0,51.0,59.0,36.0,3,4,3,3,4,0,1,2,87.0,93.89999999999998,43.0
1.0,25.0,35.0,34.0,52.0,59.0,22.0,3,3,3,3,2,0,1,2,89.2,98.7,30.0
1.0,37.0,52.0,42.0,48.0,62.0,44.0,3,2,3,3,2,0,1,1,87.0,100.0,39.0
1.0,37.0,47.0,37.0,56.0,48.0,32.0,3,3,3,3,3,0,1,1,83.2,100.0,33.0
1.0,37.0,50.0,28.0,66.0,58.0,29.0,3,2,3,3,3,0,1,1,93.8,100.0,45.0
1.0,54.0,63.0,59.0,60.0,45.0,45.0,4,3,3,3,3,0,1,1,87.4,100.0,51.0
1.0,71.0,61.0,49.0,62.0,63.0,59.0,5,5,5,5,5,0,1,4,65.9,62.7,70.0
1.0,75.0,61.0,49.0,62.0,51.0,64.0,5,5,5,5,4,1,1,4,58.0,88.4,68.0
1.0,41.0,49.0,43.0,45.0,47.0,42.0,3,3,3,3,2,0,1,3,67.9,81.2,27.0
1.0,27.0,44.0,44.0,54.0,56.0,28.0,3,2,3,3,2,0,1,2,77.7,100.0,31.0
1.0,72.0,60.0,44.0,66.0,45.0,62.0,4,5,5,5,5,0,0,1,57.6,62.9,74.0
1.0,25.0,38.0,30.0,39.0,49.0,19.0,2,3,3,3,2,0,1,2,82.8,100.0,22.0
1.0,30.0,37.0,32.0,30.0,29.0,16.0,1,3,3,3,3,0,1,1,74.0,100.0,21.0
1.0,32.0,51.0,60.0,58.0,64.0,29.0,3,2,3,1,1,0,1,1,79.0,100.0,36.0
1.0,33.0,48.0,39.0,45.0,27.0,44.0,2,2,3,3,2,0,1,1,82.3,100.0,33.0
1.0,40.0,50.0,41.0,28.0,23.0,17.0,2,3,3,3,3,0,1,1,76.8,100.0,36.0
1.0,46.0,60.0,62.0,53.0,48.0,43.0,3,2,4,3,2,0,1,1,85.2,100.0,55.0
1.0,47.0,58.0,43.0,71.0,65.0,41.0,4,4,3,3,3,0,1,1,74.9,96.2,54.0
1.0,33.0,53.0,37.0,54.0,51.0,24.0,3,3,3,4,2,0,1,1,89.5,100.0,46.0
1.0,56.0,48.0,39.0,43.0,48.0,49.0,3,4,4,4,4,0,1,2,62.5,72.5,42.0
1.0,51.0,53.0,43.0,51.0,47.0,41.0,3,4,4,3,4,0,0,4,71.3,72.2,46.0
1.0,41.0,48.0,40.0,49.0,49.0,36.0,3,3,4,3,3,0,1,4,66.9,100.0,41.0
1.0,42.0,43.0,50.0,42.0,46.0,26.0,3,3,2,3,3,0,1,1,71.4,100.0,39.0
1.0,34.0,40.0,30.0,43.0,36.0,43.0,3,3,3,3,3,0,1,3,55.9,84.5,29.0
1.0,24.0,31.0,30.0,42.0,51.0,27.0,3,3,3,2,2,0,1,2,58.4,100.0,25.0
1.0,42.0,55.0,52.0,46.0,46.0,35.0,3,3,3,3,3,0,1,1,59.0,100.0,39.0
1.0,39.0,39.0,40.0,40.0,30.0,22.0,2,3,3,2,1,0,1,1,70.9,100.0,33.0
1.0,39.0,51.0,24.0,54.0,54.0,34.0,3,3,2,2,2,0,1,1,64.8,100.0,37.0
1.0,43.0,59.0,49.0,53.0,44.0,38.0,3,3,3,4,3,0,1,1,32.3,100.0,43.0
1.0,48.0,48.0,36.0,45.0,47.0,57.0,3,4,3,3,3,0,0,3,55.5,69.89999999999998,32.0
1.0,38.0,49.0,44.0,48.0,41.0,22.0,2,2,2,2,2,0,1,1,82.5,100.0,36.0
1.0,33.0,39.0,29.0,45.0,44.0,36.0,3,3,3,2,2,0,1,2,52.0,98.3,36.0
1.0,58.0,52.0,37.0,61.0,58.0,39.0,3,5,5,5,5,0,1,1,59.9,73.8,62.0
1.0,38.0,49.0,42.0,36.0,44.0,57.0,3,3,3,3,3,0,1,3,85.3,83.2,22.0
1.0,73.0,68.0,56.0,60.0,53.0,57.0,4,4,5,5,5,0,0,1,45.1,51.2,61.0
1.0,44.0,55.0,57.0,67.0,58.0,41.0,3,3,3,4,4,0,1,1,49.2,100.0,49.0
1.0,68.0,62.0,60.0,59.0,61.0,68.0,5,5,5,5,5,0,0,2,46.4,53.9,64.0
1.0,38.0,45.0,30.0,53.0,46.0,28.0,3,3,3,2,3,0,1,4,77.2,88.4,38.0
1.0,45.0,48.0,35.0,64.0,55.0,39.0,3,4,4,4,3,0,1,1,34.4,100.0,54.0
1.0,24.0,36.0,34.0,40.0,52.0,43.0,3,2,3,2,3,0,1,3,59.6,100.0,16.0
1.0,48.0,46.0,38.0,61.0,43.0,61.0,3,5,3,3,3,0,1,1,50.2,91.2,60.0
1.0,37.0,44.0,34.0,35.0,31.0,49.0,3,3,4,2,2,0,1,3,62.8,92.30000000000001,22.0
1.0,37.0,46.0,53.0,49.0,36.0,39.0,3,2,3,3,3,0,1,1,59.4,100.0,44.0
1.0,39.0,44.0,35.0,45.0,46.0,31.0,3,3,4,3,3,0,1,2,59.9,98.9,35.0
1.0,31.0,35.0,27.0,36.0,45.0,54.0,3,3,3,2,2,0,1,3,68.2,92.7,17.0
1.0,30.0,40.0,40.0,49.0,54.0,32.0,3,3,3,2,2,0,1,2,60.6,100.0,35.0
1.0,39.0,46.0,32.0,41.0,36.0,34.0,2,3,3,2,3,0,1,1,47.1,100.0,30.0
1.0,39.0,51.0,40.0,58.0,43.0,39.0,3,2,2,1,1,0,1,1,69.5,100.0,42.0
1.0,22.0,38.0,37.0,50.0,55.0,28.0,2,2,3,3,3,0,1,1,82.9,100.0,26.0
1.0,64.0,56.0,30.0,51.0,39.0,57.0,3,5,4,3,3,0,1,1,62.2,74.3,68.0
1.0,44.0,57.0,49.0,58.0,47.0,40.0,3,4,3,4,3,0,1,1,73.9,100.0,47.0
1.0,64.0,60.0,39.0,72.0,59.0,63.0,5,4,5,5,5,0,1,1,45.1,69.8,77.0
1.0,38.0,49.0,42.0,55.0,53.0,28.0,3,2,2,1,1,0,1,2,68.2,100.0,37.0
1.0,34.0,45.0,38.0,38.0,30.0,36.0,2,4,3,3,4,1,1,1,74.4,100.0,35.0
1.0,57.0,59.0,52.0,69.0,54.0,39.0,4,4,4,3,3,1,1,1,51.0,98.1,68.0
1.0,41.0,49.0,38.0,49.0,45.0,26.0,3,3,4,4,2,0,1,1,88.0,86.0,36.0
1.0,31.0,47.0,42.0,31.0,35.0,28.0,2,2,3,2,3,0,1,1,63.6,100.0,26.0
1.0,32.0,29.0,23.0,39.0,50.0,25.0,2,3,3,2,2,1,1,1,82.0,100.0,38.0
1.0,61.0,60.0,44.0,65.0,45.0,63.0,4,5,4,4,4,1,1,1,29.3,68.2,69.0
1.0,44.0,59.0,43.0,51.0,45.0,39.0,3,3,3,3,3,0,1,1,71.9,100.0,49.0
1.0,41.0,52.0,52.0,55.0,53.0,29.0,3,3,4,4,3,0,1,1,60.8,100.0,46.0
1.0,29.0,39.0,33.0,39.0,40.0,32.0,3,3,3,3,2,0,1,2,69.4,100.0,30.0
1.0,33.0,63.0,57.0,54.0,43.0,32.0,3,2,3,3,3,0,1,1,72.3,100.0,33.0
1.0,52.0,47.0,33.0,57.0,51.0,44.0,4,5,5,5,5,1,1,2,55.2,61.8,52.0
1.0,53.0,50.0,39.0,51.0,42.0,36.0,3,3,3,3,3,1,1,2,48.2,57.49999999999999,51.0
1.0,42.0,43.0,33.0,53.0,48.0,49.0,3,3,3,2,2,0,1,2,62.1,95.0,47.0
1.0,73.0,58.0,41.0,65.0,56.0,77.0,5,5,5,5,5,1,0,4,33.1,35.099999999999994,75.0
1.0,56.0,60.0,35.0,67.0,62.0,55.0,4,4,4,4,4,0,1,1,42.5,72.2,69.0
1.0,78.0,70.0,47.0,63.0,56.0,78.0,5,5,5,5,5,1,0,1,34.3,36.6,85.0
1.0,72.0,58.0,44.0,64.0,50.0,53.0,4,5,5,5,5,1,0,1,34.2,30.6,76.0
1.0,36.0,35.0,22.0,52.0,51.0,31.0,2,3,4,3,2,0,1,1,57.5,100.0,45.0
1.0,33.0,46.0,42.0,43.0,46.0,28.0,2,2,3,3,2,0,1,1,91.1,100.0,24.0
1.0,42.0,56.0,48.0,72.0,64.0,36.0,3,3,4,3,3,0,1,1,57.2,89.60000000000002,49.0
1.0,48.0,51.0,41.0,48.0,45.0,59.0,3,4,4,3,3,1,1,3,57.9,58.2,44.0
1.0,46.0,58.0,35.0,47.0,32.0,26.0,3,4,3,3,2,0,1,1,63.4,100.0,50.0
1.0,24.0,48.0,39.0,41.0,22.0,35.0,2,2,3,3,2,0,1,1,77.2,100.0,25.0
1.0,36.0,39.0,29.0,37.0,29.0,33.0,2,3,3,3,3,0,1,2,53.3,88.9,35.0
1.0,40.0,43.0,36.0,40.0,52.0,54.0,3,3,3,3,3,0,1,3,57.3,79.5,24.0
1.0,49.0,43.0,29.0,56.0,51.0,52.0,4,4,4,3,3,0,0,2,47.5,62.5,60.0
1.0,57.0,57.0,43.0,51.0,49.0,33.0,3,4,3,4,4,0,1,1,68.5,91.8,55.0
1.0,34.0,39.0,35.0,37.0,46.0,49.0,3,3,3,3,3,0,1,3,87.8,92.9,20.0
1.0,37.0,44.0,40.0,48.0,44.0,40.0,3,4,3,3,3,0,1,4,58.9,96.2,35.0
1.0,39.0,52.0,54.0,68.0,69.0,25.0,3,4,3,4,4,0,1,1,58.5,100.0,53.0
1.0,54.0,57.0,44.0,63.0,62.0,41.0,4,4,4,4,3,0,1,1,50.7,71.5,55.0
1.0,27.0,41.0,41.0,42.0,45.0,16.0,2,3,2,2,2,0,1,2,90.3,100.0,22.0
1.0,48.0,52.0,38.0,53.0,45.0,34.0,3,4,4,5,3,0,1,1,56.9,96.39999999999998,54.0
1.0,41.0,51.0,45.0,46.0,28.0,40.0,3,3,4,4,3,0,1,1,56.2,100.0,49.0
1.0,45.0,54.0,52.0,36.0,36.0,35.0,3,4,4,4,4,0,1,4,70.7,100.0,38.0
1.0,51.0,52.0,27.0,56.0,49.0,48.0,3,4,4,4,4,0,1,1,43.2,78.9,50.0
1.0,74.0,66.0,44.0,70.0,49.0,67.0,5,5,5,5,4,0,0,1,42.8,57.1,75.0
1.0,36.0,51.0,35.0,41.0,47.0,26.0,2,3,3,3,1,0,1,1,50.3,100.0,36.0
1.0,55.0,62.0,50.0,60.0,46.0,45.0,3,3,3,4,3,0,1,1,55.2,87.4,54.0
1.0,41.0,52.0,47.0,44.0,25.0,34.0,3,2,3,3,3,0,1,1,58.4,100.0,41.0
1.0,53.0,52.0,42.0,40.0,34.0,61.0,4,4,4,3,3,0,0,3,48.7,59.1,39.0
1.0,44.0,50.0,39.0,42.0,43.0,26.0,2,3,3,3,2,0,1,1,80.3,75.9,35.0
1.0,72.0,74.0,58.0,73.0,58.0,52.0,5,5,5,5,5,1,0,1,27.4,29.3,80.0
1.0,46.0,48.0,39.0,51.0,44.0,35.0,3,4,4,4,4,1,1,2,63.5,74.8,47.0
1.0,32.0,39.0,31.0,43.0,37.0,34.0,3,3,3,3,3,0,1,2,75.2,100.0,32.0
1.0,51.0,51.0,41.0,63.0,65.0,45.0,4,5,5,4,4,0,1,2,78.2,89.9,58.0
1.0,26.0,36.0,32.0,30.0,49.0,33.0,2,3,3,3,3,0,1,3,74.1,95.5,13.0
1.0,40.0,44.0,39.0,35.0,38.0,51.0,2,2,2,2,2,0,1,3,77.8,72.7,26.0
1.0,47.0,55.0,50.0,52.0,37.0,37.0,3,3,3,3,3,0,1,1,82.3,77.60000000000002,49.0
1.0,53.0,49.0,36.0,42.0,48.0,50.0,3,3,3,3,3,0,0,4,62.9,0.0,32.0
1.0,76.0,63.0,54.0,72.0,69.0,84.0,5,5,5,5,5,1,0,3,39.9,27.0,68.0
1.0,87.0,57.0,57.0,70.0,62.0,38.0,5,5,5,5,5,1,0,4,41.8,5.5,75.0
1.0,46.0,49.0,46.0,59.0,56.0,33.0,3,3,3,3,3,1,0,4,81.7,22.900000000000006,44.0
1.0,89.0,74.0,80.0,89.0,91.0,63.0,5,5,3,4,4,1,0,1,41.8,74.9,91.0
1.0,70.0,59.0,37.0,68.0,63.0,76.0,5,5,5,5,5,1,0,2,29.9,33.7,78.0
1.0,73.0,58.0,39.0,62.0,57.0,35.0,4,3,3,5,4,1,0,4,30.3,0.0,65.0
1.0,50.0,50.0,41.0,39.0,41.0,57.0,3,3,3,2,3,1,1,3,65.0,69.19999999999999,35.0
2.0,75.0,77.0,83.0,83.0,72.0,82.0,5,5,5,5,3,1,1,1,36.6,61.8,85.0
2.0,34.0,34.0,25.0,43.0,34.0,46.0,2,3,3,2,2,1,1,2,50.3,100.0,37.0
2.0,52.0,60.0,49.0,65.0,55.0,38.0,4,3,2,3,3,0,1,1,41.1,96.5,57.0
2.0,33.0,41.0,33.0,43.0,45.0,34.0,3,3,3,2,2,0,1,4,34.4,100.0,29.0
2.0,52.0,46.0,40.0,65.0,63.0,44.0,3,4,3,5,5,0,1,1,24.9,83.89999999999998,63.0
2.0,86.0,70.0,71.0,43.0,41.0,90.0,5,5,5,5,5,0,1,4,29.1,62.7,71.0
2.0,48.0,60.0,65.0,61.0,63.0,44.0,4,3,3,3,3,0,1,1,40.6,100.0,46.0
2.0,40.0,52.0,38.0,57.0,51.0,39.0,3,3,3,3,2,0,1,1,26.2,100.0,39.0
2.0,46.0,64.0,55.0,58.0,47.0,26.0,3,3,2,2,3,0,1,1,39.6,100.0,47.0
2.0,34.0,50.0,37.0,44.0,43.0,28.0,2,3,3,2,3,0,1,1,73.0,100.0,33.0
2.0,32.0,36.0,31.0,37.0,40.0,21.0,3,3,3,3,2,0,1,4,69.9,100.0,25.0
2.0,30.0,38.0,39.0,43.0,47.0,26.0,3,3,3,3,2,0,1,4,51.4,100.0,31.0
2.0,33.0,49.0,51.0,62.0,62.0,41.0,3,3,3,3,3,0,1,1,44.1,100.0,37.0
2.0,31.0,51.0,56.0,59.0,66.0,16.0,3,3,2,1,2,0,1,1,79.8,100.0,33.0
2.0,60.0,60.0,50.0,60.0,48.0,50.0,4,3,3,3,3,0,1,1,43.3,96.89999999999998,64.0
2.0,70.0,57.0,51.0,67.0,61.0,64.0,5,5,5,3,4,0,0,1,22.5,43.1,77.0
2.0,78.0,60.0,40.0,79.0,63.0,72.0,5,5,5,5,5,0,0,1,11.1,25.9,83.0
2.0,49.0,43.0,34.0,50.0,52.0,50.0,3,4,4,4,4,0,0,2,37.0,79.5,53.0
2.0,59.0,53.0,44.0,52.0,36.0,71.0,4,5,4,4,4,0,0,3,28.8,34.9,48.0
2.0,44.0,50.0,41.0,55.0,50.0,42.0,3,2,3,4,2,0,1,1,45.1,100.0,52.0
2.0,81.0,71.0,69.0,67.0,64.0,76.0,5,5,5,5,5,0,0,1,29.2,16.6,85.0
2.0,84.0,72.0,59.0,67.0,59.0,90.0,5,5,5,5,5,0,0,3,31.2,4.1000000000000005,80.0
2.0,75.0,67.0,40.0,81.0,70.0,82.0,5,5,5,5,5,0,0,1,25.2,41.099999999999994,83.0
2.0,58.0,48.0,31.0,56.0,42.0,67.0,4,4,4,3,3,0,0,2,27.1,60.7,60.0
2.0,79.0,60.0,51.0,75.0,64.0,77.0,5,5,5,5,5,0,0,2,20.6,3.4,86.0
2.0,70.0,53.0,41.0,67.0,61.0,75.0,5,5,5,5,5,0,0,2,25.7,3.8,80.0
2.0,62.0,63.0,50.0,74.0,62.0,62.0,5,5,2,4,3,0,1,1,44.5,100.0,68.0
2.0,69.0,55.0,46.0,72.0,56.0,72.0,5,5,5,5,5,0,0,4,29.6,16.3,76.0
2.0,84.0,78.0,67.0,85.0,81.0,82.0,5,5,5,5,5,0,0,1,18.0,9.9,90.0
2.0,67.0,62.0,57.0,68.0,59.0,63.0,5,4,4,4,3,0,0,1,29.3,63.1,77.0
2.0,52.0,44.0,34.0,51.0,41.0,55.0,4,4,4,4,4,0,0,2,23.5,63.3,62.0
2.0,75.0,67.0,47.0,63.0,44.0,77.0,5,5,5,5,5,0,0,1,26.4,13.2,79.0
2.0,79.0,68.0,62.0,77.0,54.0,80.0,5,5,5,5,5,0,0,1,28.7,10.100000000000001,81.0
2.0,59.0,58.0,41.0,39.0,37.0,59.0,4,4,4,3,4,0,0,3,24.2,36.4,41.0
2.0,74.0,65.0,49.0,61.0,47.0,84.0,5,5,5,5,5,0,0,3,26.5,3.7,74.0
2.0,81.0,66.0,55.0,77.0,68.0,77.0,5,5,5,5,5,0,0,1,45.2,14.4,85.0
2.0,83.0,76.0,60.0,74.0,44.0,61.0,5,5,5,5,5,0,0,1,29.5,9.4,82.0
2.0,40.0,48.0,51.0,57.0,44.0,58.0,3,4,3,4,4,0,1,1,30.7,100.0,53.0
2.0,80.0,69.0,59.0,77.0,68.0,71.0,5,5,5,5,5,0,0,4,30.2,7.5,85.0
